Frame	Candidate	Score
0	(0.107, 0.207, 0.382, 0.191, 0.099)	-1138.49043931
0	(0.188, 0.194, 0.094, 0.368, 0.207)	-1101.20191597
0	(0.188, 0.095, 0.191, 0.368, 0.31)	-1096.85639702
0	(0.188, 0.089, 0.207, 0.117, 0.486)	-1117.33121897
0	(0.101, 0.207, 0.18, 0.191, 0.099)	-1109.4084502
0	(0.117, 0.288, 0.089, 0.18, 0.191)	-1114.1749153
0	(0.31, 0.089, 0.095, 0.191, 0.094)	-1115.80864872
0	(0.188, 0.194, 0.126, 0.394, 0.207)	-1108.5758693
0	(0.107, 0.207, 0.117, 0.392, 0.194)	-1095.10225995
0	(0.31, 0.107, 0.101, 0.476, 0.103)	-1103.70599925
0	(0.31, 0.107, 0.101, 0.476, 0.094)	-1103.7717428
0	(0.101, 0.288, 0.089, 0.31, 0.584)	-1088.38977379
0	(0.31, 0.089, 0.095, 0.219, 0.126)	-1102.89520604
0	(0.21, 0.188, 0.089, 0.28, 0.126)	-1095.77207509
0	(0.117, 0.392, 0.089, 0.18, 0.103)	-1083.74071737
0	(0.101, 0.117, 0.31, 0.089, 0.194)	-1144.71373285
0	(0.31, 0.18, 0.095, 0.188, 0.467)	-1099.69746299
0	(0.101, 0.107, 0.18, 0.103, 0.194)	-1161.00211117
0	(0.117, 0.207, 0.089, 0.095, 0.103)	-1236.87937769
0	(0.21, 0.188, 0.095, 0.103, 0.094)	-1164.98438169
0	(0.107, 0.18, 0.191, 0.099, 0.126)	-1156.08742066
0	(0.117, 0.101, 0.281, 0.103, 0.194)	-1141.74797656
0	(0.207, 0.089, 0.188, 0.376, 0.126)	-1102.46555482
0	(0.207, 0.089, 0.095, 0.103, 0.126)	-1230.38374139
0	(0.207, 0.107, 0.281, 0.095, 0.306)	-1114.46020225
0	(0.101, 0.288, 0.095, 0.191, 0.094)	-1120.12644997
0	(0.101, 0.288, 0.194, 0.103, 0.219)	-1114.62904568
0	(0.117, 0.101, 0.107, 0.089, 0.285)	-1150.73122445
0	(0.107, 0.18, 0.095, 0.285, 0.094)	-1123.9337485
0	(0.207, 0.18, 0.191, 0.094, 0.126)	-1110.93263518
0	(0.31, 0.089, 0.188, 0.376, 0.094)	-1120.40801121
0	(0.207, 0.18, 0.191, 0.094, 0.376)	-1110.70628376
0	(0.188, 0.095, 0.191, 0.094, 0.28)	-1149.81501096
0	(0.207, 0.089, 0.095, 0.103, 0.376)	-1146.96354628
0	(0.21, 0.101, 0.288, 0.095, 0.18)	-1115.10878718
0	(0.21, 0.107, 0.089, 0.095, 0.219)	-1150.54350441
0	(0.21, 0.101, 0.382, 0.103, 0.194)	-1102.14501551
0	(0.117, 0.101, 0.188, 0.089, 0.18)	-1166.59739645
0	(0.107, 0.207, 0.382, 0.191, 0.094)	-1140.45932518
0	(0.21, 0.107, 0.207, 0.288, 0.285)	-1098.86853709
0	(0.207, 0.107, 0.21, 0.392, 0.194)	-1099.43228373
0	(0.207, 0.18, 0.095, 0.194, 0.376)	-1107.77639461
0	(0.188, 0.089, 0.207, 0.476, 0.103)	-1084.03155869
0	(0.117, 0.288, 0.089, 0.18, 0.219)	-1114.09276452
0	(0.31, 0.089, 0.194, 0.126, 0.219)	-1103.21044717
0	(0.117, 0.21, 0.281, 0.18, 0.368)	-1098.74985559
0	(0.107, 0.18, 0.103, 0.194, 0.306)	-1145.28867597
0	(0.101, 0.117, 0.486, 0.095, 0.089)	-1127.86001969
0	(0.21, 0.107, 0.089, 0.095, 0.103)	-1240.56796518
0	(0.107, 0.207, 0.382, 0.191, 0.285)	-1094.22026776
0	(0.21, 0.107, 0.18, 0.191, 0.094)	-1110.05708995
0	(0.107, 0.089, 0.095, 0.103, 0.126)	-1303.36222719
0	(0.21, 0.188, 0.089, 0.207, 0.567)	-1102.33382646
0	(0.117, 0.207, 0.18, 0.103, 0.126)	-1152.17135816
0	(0.207, 0.089, 0.188, 0.376, 0.094)	-1107.80206113
0	(0.188, 0.095, 0.103, 0.28, 0.31)	-1122.53352148
0	(0.207, 0.18, 0.095, 0.188, 0.467)	-1102.86181899
0	(0.207, 0.089, 0.188, 0.21, 0.584)	-1099.95677391
0	(0.117, 0.21, 0.188, 0.095, 0.18)	-1146.23390969
0	(0.101, 0.21, 0.486, 0.103, 0.094)	-1129.36029665
0	(0.101, 0.21, 0.392, 0.089, 0.368)	-1102.46942046
0	(0.207, 0.089, 0.188, 0.21, 0.675)	-1095.4892068
0	(0.117, 0.207, 0.107, 0.376, 0.103)	-1108.42895758
0	(0.31, 0.107, 0.281, 0.095, 0.285)	-1079.37072073
0	(0.117, 0.392, 0.188, 0.107, 0.368)	-1073.35047434
0	(0.107, 0.18, 0.095, 0.194, 0.094)	-1181.18971775
0	(0.188, 0.095, 0.18, 0.207, 0.117)	-1108.51656708
0	(0.101, 0.117, 0.392, 0.194, 0.094)	-1117.92707362
0	(0.107, 0.18, 0.095, 0.285, 0.099)	-1122.35567271
0	(0.31, 0.107, 0.281, 0.191, 0.099)	-1101.44816941
0	(0.188, 0.194, 0.103, 0.18, 0.207)	-1114.4812655
0	(0.207, 0.107, 0.21, 0.584, 0.126)	-1068.0723764
0	(0.31, 0.18, 0.191, 0.094, 0.126)	-1093.79752246
0	(0.31, 0.18, 0.191, 0.099, 0.126)	-1094.61099318
0	(0.101, 0.207, 0.18, 0.095, 0.306)	-1133.62495874
0	(0.207, 0.089, 0.188, 0.281, 0.191)	-1096.78723595
0	(0.188, 0.194, 0.126, 0.219, 0.191)	-1102.31878708
0	(0.188, 0.194, 0.126, 0.394, 0.18)	-1110.7687327
0	(0.31, 0.107, 0.281, 0.095, 0.194)	-1089.52018274
0	(0.101, 0.288, 0.194, 0.103, 0.191)	-1114.66065816
0	(0.117, 0.392, 0.188, 0.376, 0.126)	-1032.86120513
0	(0.31, 0.089, 0.095, 0.219, 0.099)	-1106.2415354
0	(0.207, 0.18, 0.095, 0.285, 0.094)	-1105.08727917
0	(0.101, 0.188, 0.194, 0.103, 0.219)	-1151.61790365
0	(0.117, 0.101, 0.188, 0.089, 0.28)	-1144.79871752
0	(0.107, 0.207, 0.288, 0.285, 0.191)	-1096.85242016
0	(0.21, 0.188, 0.089, 0.18, 0.191)	-1113.69962005
0	(0.31, 0.18, 0.103, 0.194, 0.285)	-1100.80214987
0	(0.107, 0.207, 0.117, 0.486, 0.095)	-1131.99917003
0	(0.117, 0.392, 0.095, 0.103, 0.28)	-1089.74693629
0	(0.101, 0.107, 0.18, 0.103, 0.126)	-1240.98859251
0	(0.101, 0.117, 0.486, 0.103, 0.094)	-1126.02825299
0	(0.117, 0.207, 0.089, 0.194, 0.126)	-1150.17781188
0	(0.188, 0.089, 0.28, 0.103, 0.191)	-1125.504171
0	(0.101, 0.107, 0.28, 0.094, 0.191)	-1145.25248628
0	(0.107, 0.089, 0.285, 0.099, 0.583)	-1108.16159508
0	(0.117, 0.21, 0.188, 0.194, 0.094)	-1100.66023068
0	(0.101, 0.107, 0.18, 0.191, 0.285)	-1145.8929934
0	(0.31, 0.089, 0.194, 0.103, 0.281)	-1103.44656469
0	(0.117, 0.101, 0.107, 0.18, 0.095)	-1238.16765751
0	(0.188, 0.089, 0.18, 0.219, 0.583)	-1104.58111705
0	(0.21, 0.188, 0.194, 0.103, 0.18)	-1101.5503062
0	(0.101, 0.188, 0.194, 0.126, 0.219)	-1141.38836638
0	(0.31, 0.18, 0.095, 0.188, 0.376)	-1099.74491663
0	(0.188, 0.095, 0.103, 0.28, 0.207)	-1122.44117909
0	(0.21, 0.101, 0.207, 0.089, 0.095)	-1162.00702705
0	(0.21, 0.101, 0.288, 0.089, 0.28)	-1118.29742536
0	(0.101, 0.107, 0.089, 0.285, 0.099)	-1181.74400281
0	(0.117, 0.31, 0.18, 0.103, 0.194)	-1095.06245033
0	(0.101, 0.188, 0.095, 0.103, 0.28)	-1144.47946771
0	(0.101, 0.117, 0.31, 0.18, 0.191)	-1098.14251083
0	(0.101, 0.117, 0.486, 0.095, 0.194)	-1110.13032618
0	(0.101, 0.117, 0.392, 0.095, 0.191)	-1112.2043798
0	(0.207, 0.089, 0.095, 0.191, 0.099)	-1173.11984881
0	(0.207, 0.107, 0.281, 0.103, 0.194)	-1112.65384883
0	(0.117, 0.101, 0.188, 0.089, 0.368)	-1145.20457213
0	(0.117, 0.288, 0.095, 0.191, 0.094)	-1110.77919136
0	(0.188, 0.095, 0.18, 0.28, 0.126)	-1098.33328251
0	(0.188, 0.095, 0.103, 0.094, 0.368)	-1147.13201305
0	(0.188, 0.194, 0.103, 0.18, 0.368)	-1114.66081393
0	(0.107, 0.207, 0.382, 0.103, 0.126)	-1108.8111054
0	(0.117, 0.31, 0.18, 0.095, 0.285)	-1098.80821695
0	(0.107, 0.207, 0.382, 0.095, 0.285)	-1101.2596434
0	(0.117, 0.392, 0.089, 0.107, 0.376)	-1090.8638287
0	(0.107, 0.18, 0.095, 0.288, 0.476)	-1119.13922346
0	(0.117, 0.392, 0.089, 0.28, 0.126)	-1071.6848853
0	(0.117, 0.288, 0.188, 0.376, 0.094)	-1139.0731903
0	(0.188, 0.089, 0.28, 0.094, 0.191)	-1129.45262312
0	(0.207, 0.089, 0.194, 0.126, 0.099)	-1152.28322359
0	(0.31, 0.107, 0.101, 0.382, 0.103)	-1097.31201492
0	(0.188, 0.089, 0.207, 0.382, 0.219)	-1091.8441644
0	(0.107, 0.18, 0.191, 0.285, 0.306)	-1090.63687286
0	(0.188, 0.095, 0.103, 0.094, 0.567)	-1125.73927149
0	(0.107, 0.089, 0.194, 0.103, 0.382)	-1145.09484465
0	(0.21, 0.107, 0.207, 0.476, 0.103)	-1069.84948608
0	(0.101, 0.117, 0.486, 0.18, 0.089)	-1111.88770102
0	(0.101, 0.207, 0.28, 0.126, 0.306)	-1102.19650815
0	(0.207, 0.18, 0.103, 0.126, 0.485)	-1111.28811931
0	(0.21, 0.188, 0.095, 0.191, 0.099)	-1111.05286794
0	(0.117, 0.21, 0.188, 0.095, 0.103)	-1153.79929429
0	(0.117, 0.21, 0.107, 0.28, 0.094)	-1098.58902012
0	(0.101, 0.117, 0.486, 0.18, 0.368)	-1097.32620284
0	(0.101, 0.21, 0.486, 0.103, 0.194)	-1111.99846869
0	(0.21, 0.107, 0.089, 0.285, 0.094)	-1108.74030903
0	(0.21, 0.101, 0.382, 0.18, 0.368)	-1091.21911732
0	(0.207, 0.18, 0.191, 0.099, 0.126)	-1108.44046255
0	(0.107, 0.207, 0.117, 0.486, 0.191)	-1109.03430822
0	(0.101, 0.188, 0.089, 0.28, 0.094)	-1131.19042926
0	(0.188, 0.194, 0.103, 0.219, 0.394)	-1102.47315254
0	(0.101, 0.207, 0.18, 0.095, 0.194)	-1149.61532716
0	(0.188, 0.089, 0.207, 0.117, 0.584)	-1117.03242004
0	(0.117, 0.288, 0.095, 0.18, 0.368)	-1112.40095004
0	(0.207, 0.18, 0.103, 0.194, 0.188)	-1105.34235749
0	(0.207, 0.18, 0.103, 0.094, 0.285)	-1135.69298763
0	(0.117, 0.101, 0.107, 0.28, 0.103)	-1168.70058181
0	(0.107, 0.207, 0.288, 0.194, 0.126)	-1100.48139393
0	(0.101, 0.21, 0.392, 0.194, 0.094)	-1138.87425441
0	(0.117, 0.31, 0.107, 0.376, 0.094)	-1097.08449634
0	(0.117, 0.101, 0.188, 0.194, 0.094)	-1164.72017851
0	(0.101, 0.288, 0.194, 0.126, 0.099)	-1108.37648152
0	(0.207, 0.18, 0.103, 0.126, 0.099)	-1152.62629881
0	(0.107, 0.207, 0.117, 0.584, 0.094)	-1114.28728763
0	(0.31, 0.107, 0.101, 0.382, 0.191)	-1094.58232756
0	(0.207, 0.107, 0.281, 0.191, 0.285)	-1100.46640543
0	(0.101, 0.107, 0.18, 0.191, 0.099)	-1174.4193279
0	(0.101, 0.188, 0.089, 0.18, 0.191)	-1156.77062149
0	(0.101, 0.107, 0.18, 0.095, 0.194)	-1165.26658273
0	(0.117, 0.392, 0.188, 0.376, 0.094)	-1035.33779748
0	(0.117, 0.31, 0.089, 0.188, 0.281)	-1098.35880016
0	(0.21, 0.101, 0.207, 0.28, 0.103)	-1098.32500097
0	(0.31, 0.107, 0.101, 0.382, 0.095)	-1100.11044631
0	(0.21, 0.107, 0.18, 0.103, 0.094)	-1161.92649767
0	(0.21, 0.188, 0.095, 0.18, 0.207)	-1111.21986274
0	(0.117, 0.288, 0.095, 0.191, 0.368)	-1107.05638383
0	(0.117, 0.101, 0.107, 0.089, 0.095)	-1324.43934586
0	(0.31, 0.18, 0.095, 0.194, 0.126)	-1100.67657304
0	(0.117, 0.101, 0.107, 0.28, 0.094)	-1170.88797058
0	(0.188, 0.095, 0.18, 0.207, 0.567)	-1107.78104805
0	(0.21, 0.107, 0.089, 0.194, 0.126)	-1154.30590834
0	(0.117, 0.21, 0.281, 0.103, 0.194)	-1104.14636768
0	(0.101, 0.188, 0.194, 0.126, 0.099)	-1153.1656583
0	(0.207, 0.107, 0.281, 0.103, 0.126)	-1112.3715074
0	(0.101, 0.188, 0.194, 0.103, 0.191)	-1153.37152591
0	(0.31, 0.107, 0.101, 0.288, 0.285)	-1106.82780595
0	(0.21, 0.101, 0.207, 0.28, 0.126)	-1098.19102474
0	(0.101, 0.207, 0.18, 0.103, 0.194)	-1150.97298779
0	(0.117, 0.207, 0.18, 0.191, 0.285)	-1097.23195256
0	(0.101, 0.288, 0.194, 0.126, 0.394)	-1103.39273478
0	(0.117, 0.21, 0.188, 0.089, 0.28)	-1132.44139328
0	(0.207, 0.089, 0.095, 0.219, 0.485)	-1121.19982246
0	(0.101, 0.117, 0.31, 0.28, 0.094)	-1105.8017089
0	(0.101, 0.21, 0.486, 0.18, 0.089)	-1110.58510407
0	(0.101, 0.188, 0.089, 0.31, 0.584)	-1085.93791339
0	(0.117, 0.101, 0.107, 0.28, 0.126)	-1166.84788762
0	(0.117, 0.207, 0.18, 0.103, 0.194)	-1145.2640053
0	(0.117, 0.207, 0.107, 0.188, 0.095)	-1151.61245652
0	(0.107, 0.089, 0.285, 0.099, 0.219)	-1137.0313589
0	(0.21, 0.107, 0.207, 0.382, 0.095)	-1105.14574353
0	(0.101, 0.21, 0.392, 0.095, 0.191)	-1108.63072367
0	(0.31, 0.18, 0.103, 0.094, 0.099)	-1106.26313273
0	(0.101, 0.21, 0.486, 0.18, 0.368)	-1085.77481637
0	(0.207, 0.107, 0.21, 0.486, 0.095)	-1066.10678127
0	(0.107, 0.089, 0.285, 0.191, 0.219)	-1105.59497695
0	(0.101, 0.21, 0.31, 0.18, 0.191)	-1101.04536574
0	(0.101, 0.21, 0.31, 0.28, 0.094)	-1155.42866524
0	(0.207, 0.18, 0.191, 0.285, 0.194)	-1111.42147733
0	(0.21, 0.101, 0.288, 0.089, 0.368)	-1106.78226201
0	(0.107, 0.089, 0.194, 0.103, 0.219)	-1149.50658771
0	(0.101, 0.117, 0.392, 0.095, 0.18)	-1112.03122186
0	(0.207, 0.089, 0.095, 0.219, 0.126)	-1148.03788869
0	(0.117, 0.101, 0.107, 0.18, 0.103)	-1233.70473057
0	(0.107, 0.089, 0.095, 0.103, 0.476)	-1147.70451476
0	(0.21, 0.107, 0.207, 0.476, 0.126)	-1069.72882027
0	(0.101, 0.107, 0.28, 0.103, 0.191)	-1141.3548542
0	(0.207, 0.089, 0.095, 0.219, 0.099)	-1157.78785333
0	(0.207, 0.18, 0.103, 0.094, 0.099)	-1166.70199501
0	(0.31, 0.18, 0.095, 0.194, 0.094)	-1106.87589298
0	(0.117, 0.288, 0.089, 0.107, 0.376)	-1107.67199948
0	(0.107, 0.207, 0.382, 0.095, 0.306)	-1100.37042505
0	(0.117, 0.21, 0.188, 0.089, 0.368)	-1127.94995053
0	(0.107, 0.18, 0.103, 0.126, 0.583)	-1133.86358657
0	(0.101, 0.188, 0.095, 0.103, 0.094)	-1249.03617781
0	(0.188, 0.089, 0.28, 0.103, 0.382)	-1114.38759308
0	(0.117, 0.288, 0.089, 0.18, 0.103)	-1118.68149123
0	(0.21, 0.188, 0.095, 0.103, 0.28)	-1142.99800575
0	(0.117, 0.101, 0.281, 0.18, 0.28)	-1103.26117799
0	(0.21, 0.188, 0.089, 0.207, 0.476)	-1102.33382646
0	(0.117, 0.101, 0.281, 0.18, 0.089)	-1112.33346135
0	(0.117, 0.392, 0.188, 0.281, 0.103)	-1081.01185223
0	(0.207, 0.18, 0.103, 0.194, 0.285)	-1105.24877227
0	(0.117, 0.31, 0.18, 0.103, 0.094)	-1101.59655414
0	(0.101, 0.207, 0.18, 0.095, 0.285)	-1145.99340905
0	(0.101, 0.107, 0.089, 0.095, 0.219)	-1238.12593622
0	(0.21, 0.107, 0.089, 0.285, 0.191)	-1102.13687659
0	(0.21, 0.101, 0.382, 0.095, 0.089)	-1114.34853915
0	(0.188, 0.095, 0.191, 0.099, 0.394)	-1130.11454444
0	(0.207, 0.107, 0.21, 0.392, 0.095)	-1104.58572047
0	(0.31, 0.18, 0.191, 0.094, 0.376)	-1087.84744222
0	(0.31, 0.107, 0.281, 0.191, 0.285)	-1088.61447035
0	(0.31, 0.18, 0.095, 0.188, 0.101)	-1103.04290464
0	(0.101, 0.288, 0.089, 0.28, 0.094)	-1102.34168735
0	(0.101, 0.207, 0.28, 0.126, 0.099)	-1108.06125406
0	(0.101, 0.188, 0.089, 0.28, 0.126)	-1127.66746453
0	(0.21, 0.107, 0.089, 0.095, 0.191)	-1158.75135543
0	(0.31, 0.089, 0.188, 0.376, 0.126)	-1104.25018295
0	(0.117, 0.392, 0.089, 0.107, 0.467)	-1090.80964123
0	(0.188, 0.089, 0.18, 0.103, 0.126)	-1165.38662348
0	(0.21, 0.188, 0.089, 0.207, 0.382)	-1102.09740357
0	(0.207, 0.089, 0.188, 0.281, 0.103)	-1102.40133196
0	(0.207, 0.107, 0.188, 0.095, 0.191)	-1154.01222531
0	(0.188, 0.194, 0.094, 0.368, 0.18)	-1102.44666001
0	(0.207, 0.089, 0.194, 0.103, 0.191)	-1155.0668772
0	(0.117, 0.288, 0.188, 0.107, 0.368)	-1106.47752431
0	(0.31, 0.089, 0.188, 0.281, 0.103)	-1101.18906693
0	(0.101, 0.288, 0.095, 0.191, 0.099)	-1118.27922925
0	(0.101, 0.207, 0.18, 0.191, 0.285)	-1103.91897007
0	(0.31, 0.089, 0.194, 0.094, 0.467)	-1106.1360765
0	(0.107, 0.207, 0.117, 0.584, 0.103)	-1114.01489921
0	(0.31, 0.18, 0.103, 0.126, 0.485)	-1098.45408184
0	(0.107, 0.089, 0.285, 0.191, 0.103)	-1109.88395473
0	(0.117, 0.21, 0.107, 0.18, 0.191)	-1140.36775738
0	(0.107, 0.18, 0.191, 0.094, 0.126)	-1157.61059377
0	(0.101, 0.107, 0.18, 0.095, 0.285)	-1145.3258223
0	(0.207, 0.18, 0.095, 0.285, 0.467)	-1097.82305927
0	(0.188, 0.194, 0.103, 0.191, 0.099)	-1114.10173779
0	(0.188, 0.089, 0.28, 0.094, 0.567)	-1114.34058296
0	(0.31, 0.089, 0.095, 0.103, 0.376)	-1139.42130367
0	(0.207, 0.18, 0.103, 0.094, 0.467)	-1117.55016978
0	(0.117, 0.392, 0.095, 0.103, 0.094)	-1096.42140305
0	(0.188, 0.089, 0.18, 0.191, 0.567)	-1116.62432894
0	(0.107, 0.207, 0.288, 0.285, 0.099)	-1122.92190743
0	(0.21, 0.107, 0.089, 0.285, 0.099)	-1106.67820301
0	(0.188, 0.089, 0.207, 0.382, 0.103)	-1106.99521724
0	(0.107, 0.207, 0.382, 0.103, 0.094)	-1117.53052907
0	(0.101, 0.207, 0.089, 0.095, 0.103)	-1246.66588687
0	(0.21, 0.101, 0.382, 0.18, 0.089)	-1099.86744744
0	(0.107, 0.18, 0.103, 0.194, 0.285)	-1148.20500969
0	(0.188, 0.194, 0.094, 0.099, 0.394)	-1117.58232232
0	(0.21, 0.188, 0.089, 0.28, 0.094)	-1101.58202637
0	(0.101, 0.21, 0.392, 0.089, 0.18)	-1109.54691344
0	(0.117, 0.101, 0.281, 0.095, 0.194)	-1145.31330837
0	(0.21, 0.188, 0.095, 0.191, 0.368)	-1106.45275786
0	(0.31, 0.18, 0.191, 0.285, 0.188)	-1097.22042734
0	(0.21, 0.188, 0.194, 0.094, 0.368)	-1104.02388991
0	(0.207, 0.18, 0.095, 0.285, 0.099)	-1103.26106178
0	(0.31, 0.107, 0.188, 0.095, 0.191)	-1101.46883909
0	(0.188, 0.194, 0.126, 0.099, 0.567)	-1115.45452467
0	(0.117, 0.392, 0.089, 0.28, 0.094)	-1072.00923352
0	(0.101, 0.288, 0.194, 0.094, 0.099)	-1124.14243519
0	(0.21, 0.101, 0.207, 0.18, 0.095)	-1108.74008852
0	(0.101, 0.188, 0.095, 0.18, 0.31)	-1149.1504203
0	(0.31, 0.089, 0.194, 0.094, 0.191)	-1106.1360765
0	(0.101, 0.107, 0.089, 0.194, 0.103)	-1248.67101072
0	(0.188, 0.095, 0.18, 0.28, 0.476)	-1097.78054896
0	(0.31, 0.089, 0.188, 0.101, 0.476)	-1105.33942701
0	(0.21, 0.107, 0.18, 0.103, 0.126)	-1157.03519918
0	(0.101, 0.117, 0.486, 0.103, 0.126)	-1114.37861236
0	(0.101, 0.107, 0.28, 0.126, 0.219)	-1137.58417708
0	(0.117, 0.31, 0.107, 0.376, 0.126)	-1081.66439772
0	(0.117, 0.392, 0.089, 0.28, 0.103)	-1071.96570557
0	(0.31, 0.107, 0.188, 0.285, 0.099)	-1100.56719039
0	(0.117, 0.21, 0.281, 0.103, 0.094)	-1111.8998531
0	(0.117, 0.288, 0.095, 0.18, 0.107)	-1114.94022693
0	(0.117, 0.21, 0.107, 0.18, 0.095)	-1155.59744396
0	(0.207, 0.089, 0.188, 0.281, 0.219)	-1096.82038763
0	(0.101, 0.207, 0.089, 0.194, 0.103)	-1164.53929566
0	(0.107, 0.089, 0.285, 0.094, 0.476)	-1110.76972915
0	(0.31, 0.107, 0.188, 0.285, 0.094)	-1102.62929641
0	(0.207, 0.107, 0.188, 0.285, 0.191)	-1097.25735576
0	(0.101, 0.117, 0.486, 0.103, 0.194)	-1108.34311839
0	(0.21, 0.188, 0.095, 0.18, 0.368)	-1111.24604132
0	(0.21, 0.101, 0.207, 0.18, 0.103)	-1105.88429543
0	(0.107, 0.207, 0.288, 0.285, 0.094)	-1125.84256473
0	(0.101, 0.207, 0.089, 0.095, 0.219)	-1147.56187503
0	(0.31, 0.089, 0.095, 0.191, 0.467)	-1109.1268882
0	(0.117, 0.31, 0.089, 0.188, 0.467)	-1096.30730071
0	(0.117, 0.21, 0.107, 0.18, 0.103)	-1153.04031405
0	(0.117, 0.101, 0.281, 0.103, 0.126)	-1152.00639072
0	(0.117, 0.21, 0.281, 0.103, 0.126)	-1104.21106159
0	(0.117, 0.31, 0.089, 0.194, 0.094)	-1104.19568247
0	(0.188, 0.194, 0.103, 0.191, 0.368)	-1109.13770654
0	(0.101, 0.21, 0.31, 0.18, 0.095)	-1112.80533192
0	(0.31, 0.18, 0.191, 0.285, 0.288)	-1088.17735468
0	(0.107, 0.089, 0.095, 0.103, 0.094)	-1364.85700844
0	(0.117, 0.101, 0.188, 0.194, 0.103)	-1161.7595378
0	(0.101, 0.288, 0.194, 0.094, 0.368)	-1119.46363642
0	(0.117, 0.207, 0.107, 0.188, 0.285)	-1136.80322867
0	(0.117, 0.392, 0.095, 0.18, 0.107)	-1080.35392103
0	(0.31, 0.107, 0.281, 0.103, 0.194)	-1089.00795395
0	(0.101, 0.107, 0.18, 0.103, 0.094)	-1246.47009715
0	(0.21, 0.101, 0.288, 0.095, 0.191)	-1115.20349795
0	(0.207, 0.18, 0.095, 0.188, 0.376)	-1110.68726979
0	(0.207, 0.18, 0.095, 0.194, 0.126)	-1107.60946664
0	(0.101, 0.207, 0.28, 0.103, 0.191)	-1110.44646136
0	(0.107, 0.207, 0.117, 0.584, 0.126)	-1113.76780011
0	(0.101, 0.21, 0.486, 0.18, 0.28)	-1085.70094937
0	(0.117, 0.392, 0.188, 0.281, 0.18)	-1076.08268596
0	(0.117, 0.31, 0.089, 0.095, 0.191)	-1144.77810984
0	(0.107, 0.089, 0.194, 0.126, 0.099)	-1229.87108695
0	(0.188, 0.089, 0.207, 0.476, 0.126)	-1083.95339997
0	(0.101, 0.21, 0.486, 0.095, 0.194)	-1112.63245086
0	(0.117, 0.288, 0.095, 0.103, 0.126)	-1156.02348273
0	(0.117, 0.288, 0.089, 0.28, 0.094)	-1099.66389723
0	(0.117, 0.31, 0.107, 0.188, 0.285)	-1094.76217256
0	(0.117, 0.21, 0.281, 0.18, 0.28)	-1098.74985559
0	(0.101, 0.207, 0.089, 0.095, 0.191)	-1163.46183455
0	(0.207, 0.107, 0.21, 0.584, 0.103)	-1077.42316477
0	(0.107, 0.089, 0.285, 0.094, 0.126)	-1157.82365835
0	(0.21, 0.188, 0.194, 0.126, 0.394)	-1100.81494911
0	(0.117, 0.207, 0.089, 0.095, 0.191)	-1157.39833326
0	(0.117, 0.101, 0.107, 0.089, 0.194)	-1242.59497807
0	(0.31, 0.089, 0.188, 0.101, 0.567)	-1105.41276707
0	(0.117, 0.31, 0.18, 0.103, 0.126)	-1095.08549142
0	(0.31, 0.18, 0.095, 0.285, 0.099)	-1097.28383919
0	(0.101, 0.288, 0.194, 0.094, 0.191)	-1119.49037952
0	(0.207, 0.107, 0.188, 0.194, 0.126)	-1101.78276473
0	(0.117, 0.392, 0.089, 0.18, 0.191)	-1081.86365398
0	(0.101, 0.207, 0.28, 0.103, 0.219)	-1110.50870494
0	(0.117, 0.392, 0.188, 0.107, 0.18)	-1085.91199574
0	(0.101, 0.288, 0.089, 0.18, 0.103)	-1126.46458721
0	(0.188, 0.095, 0.191, 0.368, 0.207)	-1096.96513442
0	(0.101, 0.117, 0.392, 0.089, 0.28)	-1114.52791254
0	(0.101, 0.117, 0.31, 0.18, 0.103)	-1101.98881384
0	(0.101, 0.107, 0.089, 0.194, 0.126)	-1238.92799071
0	(0.188, 0.194, 0.094, 0.099, 0.583)	-1117.93642319
0	(0.207, 0.089, 0.095, 0.103, 0.094)	-1246.78001816
0	(0.117, 0.101, 0.281, 0.103, 0.094)	-1156.50123653
0	(0.188, 0.095, 0.18, 0.28, 0.094)	-1102.33774556
0	(0.101, 0.107, 0.18, 0.095, 0.306)	-1144.46554407
0	(0.188, 0.089, 0.207, 0.117, 0.675)	-1091.02608614
0	(0.188, 0.095, 0.18, 0.207, 0.476)	-1107.87603566
0	(0.101, 0.207, 0.089, 0.194, 0.126)	-1160.40077198
0	(0.207, 0.18, 0.191, 0.285, 0.188)	-1111.93418945
0	(0.117, 0.392, 0.095, 0.18, 0.368)	-1079.23187231
0	(0.21, 0.188, 0.089, 0.18, 0.219)	-1113.65355036
0	(0.101, 0.288, 0.089, 0.18, 0.219)	-1119.8956812
0	(0.21, 0.101, 0.207, 0.089, 0.285)	-1137.41855092
0	(0.101, 0.117, 0.31, 0.089, 0.095)	-1157.93300955
0	(0.188, 0.095, 0.103, 0.126, 0.583)	-1123.13167498
0	(0.101, 0.188, 0.194, 0.094, 0.368)	-1130.25659221
0	(0.188, 0.089, 0.28, 0.126, 0.099)	-1118.51692631
0	(0.21, 0.101, 0.207, 0.18, 0.191)	-1102.41916447
0	(0.31, 0.107, 0.188, 0.194, 0.103)	-1113.14192766
0	(0.101, 0.188, 0.095, 0.191, 0.099)	-1178.90301483
0	(0.117, 0.207, 0.089, 0.188, 0.281)	-1143.87941984
0	(0.21, 0.107, 0.089, 0.194, 0.103)	-1163.17699739
0	(0.101, 0.117, 0.486, 0.18, 0.28)	-1103.61857704
0	(0.117, 0.392, 0.095, 0.191, 0.368)	-1073.84855683
